#{"t_start": 1763052443.3852305, "env_id": "GridWorld-v3"}
r,l,t
153.0,100,117.648586
219.0,100,117.813492
4.5,7,117.818537
87.5,40,117.85752
202.5,100,118.012291
11.5,5,118.012291
98.0,34,118.043332
20.5,13,118.054335
103.5,100,118.217781
-21.0,37,118.251398
125.5,100,118.451652
30.5,8,118.458691
180.5,100,118.621917
-34.0,100,118.771611
94.0,100,118.853611
-12.5,46,118.962584
230.0,100,119.042124
207.0,74,119.181783
103.5,100,119.351319
76.5,100,119.494542
14.5,20,119.510592
224.5,100,119.657567
89.5,44,119.69333
27.0,51,119.741535
208.0,100,119.928339
59.5,100,120.093828
76.0,100,120.240633
197.5,100,120.343039
-6.0,100,120.497644
2.5,15,120.512382
71.0,100,120.687006
186.0,100,120.857431
-195.0,100,121.021225
101.5,75,121.088001
198.0,100,121.275021
81.5,100,121.440367
191.5,100,121.6074
164.0,100,121.700041
131.0,100,121.875651
13.5,3,121.879138
378.5,100,122.051987
120.0,100,122.217201
103.5,100,122.387819
80.5,81,122.461393
38.5,17,122.482157
186.0,100,122.70942
5.0,1,122.71142
-0.5,20,122.729204
71.5,55,122.859907
120.0,100,122.951737
3.5,8,123.028949
50.5,100,123.112983
21.0,12,123.12149
103.5,100,123.290411
246.5,100,123.461632
21.5,12,123.479698
224.5,100,123.643284
318.0,100,123.812674
41.5,19,123.832491
182.5,94,124.026397
147.5,100,124.128478
10.5,24,124.15072
153.0,100,124.321883
-18.0,29,124.346845
-12.5,21,124.479233
132.0,100,124.641608
263.0,100,124.805239
59.5,100,124.98275
92.5,100,125.193171
241.0,100,125.382862
131.0,100,125.480198
32.0,100,125.65478
87.0,100,125.816434
95.5,86,125.964492
-5.5,13,125.974998
103.0,46,126.018924
43.0,100,126.209357
186.0,100,126.372464
20.5,7,126.380067
-105.0,100,126.482662
4.5,7,126.4897
208.0,100,126.685656
-1.5,18,126.706773
5.0,12,126.719345
-100.0,100,126.896815
114.5,100,127.065698
24.0,21,127.087643
147.5,100,127.268647
125.5,100,127.43842
175.0,100,127.647467
147.5,100,127.787511
-94.5,100,128.047482
29.5,21,128.070272
103.5,100,128.283453
76.0,100,128.469418
19.5,8,128.479723
85.0,25,128.522663
98.0,100,128.738804
43.0,100,128.921676
230.0,100,129.009713
125.5,100,129.169297
136.5,100,129.333316
142.0,100,129.494853
133.5,100,129.661107
126.0,100,129.750349
400.5,100,129.901704
219.0,100,130.064065
76.0,100,130.23661
164.0,100,130.340507
19.5,14,130.427358
103.5,100,130.521532
147.5,100,130.680873
3.0,14,130.694074
167.0,87,130.855523
8.0,15,130.870114
153.0,100,131.037928
50.0,100,131.207827
-100.0,100,131.295421
125.5,100,131.4557
26.5,18,131.473897
6.5,16,131.490113
169.5,100,131.665837
75.5,29,131.693321
91.0,52,131.813359
-17.5,100,131.973547
147.5,100,132.065507
114.5,100,132.242639
127.0,100,132.422869
8.5,8,132.430924
147.5,100,132.67259
129.5,53,132.725129
48.0,18,132.742919
131.0,100,132.921712
203.0,100,133.105443
76.0,100,133.283648
-88.5,100,133.462662
125.5,100,133.552556
-61.5,100,133.726269
86.0,52,133.776541
-5.5,7,133.861915
131.0,100,133.966603
159.0,100,134.145578
142.0,100,134.313074
36.5,48,134.362361
-1.0,13,134.37287
103.5,100,134.55863
236.0,100,134.719502
197.0,100,134.888697
21.5,12,134.901942
186.0,100,135.096547
-67.0,100,135.190542
48.5,100,135.359599
-4.0,43,135.399781
126.5,100,135.563482
-99.5,100,135.724679
30.0,15,135.737492
27.0,23,135.757848
20.5,19,135.775645
44.5,38,135.89858
33.5,100,136.065232
164.0,100,136.152536
169.5,100,136.320165
-67.0,100,136.485047
208.0,100,136.675604
-100.0,100,136.763207
296.0,100,136.950215
103.5,100,137.150328
131.0,100,137.345177
28.0,5,137.349677
241.0,100,137.523026
92.5,100,137.607823
263.0,100,137.767064
-128.0,100,137.940232
92.5,100,138.128566
142.0,100,138.307895
153.0,100,138.408004
197.0,100,138.581105
131.0,100,138.760958
76.0,45,138.802448
136.5,100,138.969831
136.5,100,139.146913
301.5,100,139.322523
131.0,100,139.421042
35.5,14,139.43502
202.5,100,139.59571
235.5,100,139.762458
252.0,100,139.918596
8.0,14,139.933769
153.0,100,140.107761
19.0,16,140.12415
24.5,9,140.13309
136.5,100,140.300098
46.5,43,140.335637
164.0,100,140.505059
269.0,100,140.674886
125.5,100,140.774673
191.5,100,140.94804
131.0,100,141.112725
112.0,86,141.279714
164.5,100,141.385306
103.5,100,141.55031
51.5,32,141.576919
9.0,8,141.576919
62.0,55,141.707413
450.0,100,141.870689
70.5,100,141.962473
125.5,100,142.135396
136.5,100,142.302879
55.5,27,142.325859
81.5,100,142.515366
329.0,100,142.768852
125.5,100,142.968961
246.5,100,143.07893
32.5,12,143.090458
55.0,39,143.203755
21.0,40,143.258677
19.5,19,143.280494
147.5,100,143.495522
32.0,91,143.671024
224.5,100,143.766658
74.0,33,143.886979
76.0,100,144.073613
187.0,100,144.181351
142.5,62,144.347109
142.0,100,144.558654
109.0,100,144.662084
37.0,37,144.781485
147.5,100,144.881337
-14.5,40,145.021136
160.5,87,145.118215
85.5,61,145.261054
279.5,100,145.426639
164.0,100,145.524307
